document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
R33,400,Seno Obstruccion (OBS),nfix_rate,1.68,umol-c2h4 g-1 d-1,4,table-anchored,
R33,401,SKY & OBS average,nfix_rate,0.0,umol-c2h4 g-1 d-1,4,table-anchored,
R33,402,SKY & OBS average,nfix_rate,2.35,umol-c2h4 g-1 d-1,4,table-anchored,
R33,403,SKY & OBS average,nfix_rate,18.01,umol-c2h4 g-1 d-1,4,table-anchored,
R38,363,Northern Gulf of Aqaba,nfix_rate,0.06,mmol-n m-2 d-1,6,table-anchored,
R38,364,Northern Gulf of Aqaba,nfix_rate,0.42,mmol-n m-2 d-1,6,table-anchored,
R38,365,Northern Gulf of Aqaba,nfix_rate,4.6,mmol-n m-2 d-1,6,table-anchored,
R38,366,Northern Gulf of Aqaba,nfix_rate,0.4,mmol-n m-2 d-1,6,table-anchored,
R39,185,Pond Baltazar,nfix_rate,0.07,umol-n2 l-1 d-1,21,table-anchored,
R39,186,Pond Baltazar,nfix_rate,0.0,umol-n2 l-1 d-1,21,table-anchored,
R39,404,Pond San Nicolas,nfix_rate,0.37,umol-n2 g-1 d-1,21,table-anchored,
R39,405,Pond San Nicolas,nfix_rate,0.17,umol-n2 g-1 d-1,21,table-anchored,
R39,406,Pond Baltazar,nfix_rate,3.18,umol-n2 g-1 d-1,21,table-anchored,
R39,407,Pond Baltazar,nfix_rate,0.54,umol-n2 g-1 d-1,21,table-anchored,
R4,45,"Alcanada, Alcudia Bay",nfix_rate,1.988,mg-n m-2 d-1,8,table-anchored,
R4,46,"Alcanada, Alcudia Bay",nfix_rate,0.115,mg-n m-2 d-1,8,table-anchored,
R4,47,"Alcanada, Alcudia Bay",nfix_rate,0.012,mg-n m-2 d-1,8,table-anchored,
R4,48,"Alcanada, Alcudia Bay",nfix_rate,0.074,mg-n m-2 d-1,8,table-anchored,
R4,49,"Alcanada, Alcudia Bay",nfix_rate,0.842,mg-n m-2 d-1,8,table-anchored,
R4,50,"Albufera, Alcudia Bay",nfix_rate,2.204,mg-n m-2 d-1,8,table-anchored,
R4,51,"Albufera, Alcudia Bay",nfix_rate,0.56,mg-n m-2 d-1,8,table-anchored,
R4,52,"Arenal, Palma Bay",nfix_rate,0.196,mg-n m-2 d-1,8,table-anchored,
R4,53,"Arenal, Palma Bay",nfix_rate,0.483,mg-n m-2 d-1,8,table-anchored,
R4,54,"Calanova, Palma Bay",nfix_rate,0.511,mg-n m-2 d-1,8,table-anchored,
R4,55,"Calanova, Palma Bay",nfix_rate,0.417,mg-n m-2 d-1,8,table-anchored,
R44,25,South China Sea-upwelling,nfix_rate,0.3,umol-n m-2 d-1,11,table-anchored,
R44,26,South China Sea-upwelling,nfix_rate,33.6,umol-n m-2 d-1,11,table-anchored,
R44,27,South China Sea-upwelling,nfix_rate,2.1,umol-n m-2 d-1,11,table-anchored,
R44,28,South China Sea-Kuroshio,nfix_rate,6.2,umol-n m-2 d-1,11,table-anchored,
R44,29,South China Sea-Kuroshio,nfix_rate,59.4,umol-n m-2 d-1,11,table-anchored,
R44,30,South China Sea-Kuroshio,nfix_rate,3.4,umol-n m-2 d-1,11,table-anchored,
R44,31,South China Sea-Kuroshio,nfix_rate,0.1,umol-n m-2 d-1,11,table-anchored,
R45,486,South China Sea,nfix_rate,45.3,umol-n m-2 d-1,4,table-anchored,
R45,487,South China Sea,nfix_rate,68.7,umol-n m-2 d-1,4,table-anchored,
R47,109,"1 Cape Martin, France",nfix_rate,0.138,nmol-c2h4 cm-3 h-1,2,table-anchored,
R47,110,"1 Cape Martin, France",nfix_rate,3.96,nmol-c2h4 cm-3 h-1,2,table-anchored,
R47,111,2 Monaco,nfix_rate,0.106,nmol-c2h4 cm-3 h-1,2,table-anchored,
R47,112,2 Monaco,nfix_rate,0.128,nmol-c2h4 cm-3 h-1,2,table-anchored,
R51,874,Castle Forbes - Upper,nfix_rate,78.49,umol-n m-2 h-1,7,table-anchored,
R51,875,Castle Forbes - Upper,nfix_rate,41.37,umol-n m-2 h-1,7,table-anchored,
R51,876,Castle Forbes - Upper,nfix_rate,253.14,umol-n m-2 h-1,7,table-anchored,
R51,877,Castle Forbes - Upper,nfix_rate,1.217,umol-n m-2 h-1,7,table-anchored,
R51,878,Castle Forbes - Upper,nfix_rate,1.825,umol-n m-2 h-1,7,table-anchored,
R51,879,Castle Forbes - Upper,nfix_rate,0.0,umol-n m-2 h-1,7,table-anchored,
R51,880,Castle Forbes - Upper,nfix_rate,0.0,umol-n m-2 h-1,7,table-anchored,
R51,881,Castle Forbes - Upper,nfix_rate,1.83,umol-n m-2 h-1,7,table-anchored,
R51,882,Castle Forbes - Upper,nfix_rate,2.43,umol-n m-2 h-1,7,table-anchored,
R51,883,Castle Forbes - Lower,nfix_rate,52.65,umol-n m-2 h-1,7,table-anchored,
R51,884,Castle Forbes - Lower,nfix_rate,12.24,umol-n m-2 h-1,7,table-anchored,
R51,885,Castle Forbes - Lower,nfix_rate,46.53,umol-n m-2 h-1,7,table-anchored,
R51,886,Castle Forbes - Lower,nfix_rate,4.28,umol-n m-2 h-1,7,table-anchored,
R51,887,Castle Forbes - Lower,nfix_rate,0.0,umol-n m-2 h-1,7,table-anchored,
R51,888,Castle Forbes - Lower,nfix_rate,0.0,umol-n m-2 h-1,7,table-anchored,
R51,889,Castle Forbes - Lower,nfix_rate,1.22,umol-n m-2 h-1,7,table-anchored,
R51,890,Castle Forbes - Lower,nfix_rate,1.22,umol-n m-2 h-1,7,table-anchored,
R51,891,Port Cygnet - Upper,nfix_rate,0.504,umol-n m-2 h-1,7,table-anchored,
R51,892,Port Cygnet - Upper,nfix_rate,0.443,umol-n m-2 h-1,7,table-anchored,
R51,893,Port Cygnet - Upper,nfix_rate,0.667,umol-n m-2 h-1,7,table-anchored,
R51,894,Port Cygnet - Upper,nfix_rate,1.42,umol-n m-2 h-1,7,table-anchored,
R51,895,Port Cygnet - Upper,nfix_rate,0.0,umol-n m-2 h-1,7,table-anchored,
R51,896,Port Cygnet - Upper,nfix_rate,0.0,umol-n m-2 h-1,7,table-anchored,
R51,897,Port Cygnet - Lower,nfix_rate,4.78,umol-n m-2 h-1,7,table-anchored,
R51,898,Port Cygnet - Lower,nfix_rate,22.8,umol-n m-2 h-1,7,table-anchored,
R51,899,Port Cygnet - Lower,nfix_rate,15.37,umol-n m-2 h-1,7,table-anchored,
R51,900,Port Cygnet - Lower,nfix_rate,35.13,umol-n m-2 h-1,7,table-anchored,
R51,901,Port Cygnet - Lower,nfix_rate,2.03,umol-n m-2 h-1,7,table-anchored,
R51,902,Port Cygnet - Lower,nfix_rate,0.721,umol-n m-2 h-1,7,table-anchored,
R51,903,Port Cygnet - Lower,nfix_rate,1.12,umol-n m-2 h-1,7,table-anchored,
R51,904,Port Cygnet - Lower,nfix_rate,1.629,umol-n m-2 h-1,7,table-anchored,
R54,837,"Newport River Estuary, North Carolina",nfix_rate,1.26,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,838,"Newport River Estuary, North Carolina",nfix_rate,8.93,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,839,"Newport River Estuary, North Carolina",nfix_rate,0.73,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,840,"Newport River Estuary, North Carolina",nfix_rate,14.02,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,841,"Newport River Estuary, North Carolina",nfix_rate,4.91,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,842,"Newport River Estuary, North Carolina",nfix_rate,4.35,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,843,"Newport River Estuary, North Carolina",nfix_rate,0.94,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,844,"Newport River Estuary, North Carolina",nfix_rate,1.63,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,845,"Newport River Estuary, North Carolina",nfix_rate,4.47,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,846,"Newport River Estuary, North Carolina",nfix_rate,1.21,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,847,"Newport River Estuary, North Carolina",nfix_rate,4.39,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,848,"Newport River Estuary, North Carolina",nfix_rate,2.76,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,849,"Newport River Estuary, North Carolina",nfix_rate,0.85,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,850,"Newport River Estuary, North Carolina",nfix_rate,0.61,nmol-c2h4 cm-2 h-1,3,table-anchored,
R54,851,"Newport River Estuary, North Carolina",nfix_rate,0.04,nmol-c2h4 cm-2 h-1,3,table-anchored,
R69,488,Green Lake,nfix_rate,28.0,umol-n m-2 d-1,6,table-anchored,
R69,489,Orange Lake,nfix_rate,12.0,umol-n m-2 d-1,6,table-anchored,
R69,490,Ling Lake,nfix_rate,104.0,umol-n m-2 d-1,6,table-anchored,
R69,491,Musclow Lake,nfix_rate,216.0,umol-n m-2 d-1,6,table-anchored,
R69,492,Syndey Lake,nfix_rate,36.0,umol-n m-2 d-1,6,table-anchored,
R69,493,Trout Lake,nfix_rate,45.0,umol-n m-2 d-1,6,table-anchored,
R7,207,Sawi Bay S1,nfix_rate,0.0,umol-n m-2 h-1,5,table-anchored,
R7,208,Sawi Bay S2,nfix_rate,8.0,umol-n m-2 h-1,5,table-anchored,
R7,209,Sawi Bay S3,nfix_rate,24.0,umol-n m-2 h-1,5,table-anchored,
R7,210,Sawi Bay S4,nfix_rate,2.0,umol-n m-2 h-1,5,table-anchored,
R7,211,Sawi Bay S1,nfix_rate,0.0,umol-n m-2 h-1,5,table-anchored,
R7,212,Sawi Bay S2,nfix_rate,2.0,umol-n m-2 h-1,5,table-anchored,
R7,213,Sawi Bay S3,nfix_rate,10.0,umol-n m-2 h-1,5,table-anchored,
R7,214,Sawi Bay S4,nfix_rate,6.0,umol-n m-2 h-1,5,table-anchored,
R70,180,Shelburne Pond,nfix_rate,0.8,nmol-n l-1 h-1,10,table-anchored,
R70,181,Shelburne Pond,nfix_rate,9.62,nmol-n l-1 h-1,10,table-anchored,
R70,182,Shelburne Pond,nfix_rate,1.28,nmol-n l-1 h-1,10,table-anchored,
R70,183,Shelburne Pond,nfix_rate,0.0,nmol-n l-1 h-1,10,table-anchored,
R70,184,Shelburne Pond,nfix_rate,0.38,nmol-n l-1 h-1,10,table-anchored,
R71,905,Byers Peninsula pond,nfix_rate,0.02,ug-n cm-2 h-1,5,table-anchored,
R71,906,Byers Peninsula stream,nfix_rate,0.002,ug-n cm-2 h-1,5,table-anchored,
R73,907,Waquoit Bay South Basin,nfix_rate,-7.6,umol-n m-2 h-1,4,table-anchored,
R73,908,Waquoit Bay Metoxit Point,nfix_rate,-19.0,umol-n m-2 h-1,4,table-anchored,
R73,909,Waquoit Bay Metoxit Point,nfix_rate,-28.0,umol-n m-2 h-1,4,table-anchored,
R73,910,Waquoit Bay Metoxit Point,nfix_rate,-4.0,umol-n m-2 h-1,4,table-anchored,
R73,911,Waquoit Bay Metoxit Point,nfix_rate,-19.0,umol-n m-2 h-1,4,table-anchored,
R75,912,1 Fields Point,nfix_rate,-26.6,umol-n m-2 h-1,5,table-anchored,
R75,913,1 Fields Point,nfix_rate,-246.4,umol-n m-2 h-1,5,table-anchored,
R75,914,2 Conimicut Point,nfix_rate,-30.3,umol-n m-2 h-1,5,table-anchored,
R75,915,3 Barrington,nfix_rate,-136.6,umol-n m-2 h-1,5,table-anchored,
R75,916,3 Barrington,nfix_rate,-652.0,umol-n m-2 h-1,5,table-anchored,
R75,917,6 Greenwich Bay Outer,nfix_rate,-4.8,umol-n m-2 h-1,5,table-anchored,
R75,918,7 Jamestown,nfix_rate,-174.9,umol-n m-2 h-1,5,table-anchored,
R75,919,7 Jamestown,nfix_rate,-213.5,umol-n m-2 h-1,5,table-anchored,
R76,430,Narragansett Bay,nfix_rate,-25.0,umol-n m-2 h-1,1,table-anchored,
R76,431,Narragansett Bay,nfix_rate,-245.0,umol-n m-2 h-1,1,table-anchored,
R76,432,Narragansett Bay,nfix_rate,-30.0,umol-n m-2 h-1,1,table-anchored,
R76,433,Narragansett Bay,nfix_rate,-135.0,umol-n m-2 h-1,1,table-anchored,
R76,434,Narragansett Bay,nfix_rate,-650.0,umol-n m-2 h-1,1,table-anchored,
R76,435,Narragansett Bay,nfix_rate,-75.0,umol-n m-2 h-1,1,table-anchored,
R76,436,Narragansett Bay,nfix_rate,-276.0,umol-n m-2 h-1,1,table-anchored,
R78,427,"Narragansett Bay, RI",nfix_rate,-10.3,umol-n m-2 h-1,3,table-anchored,
R79,127,"Imboacica Lagoon, Brazil",nfix_rate,0.46,nmol-n g-1 h-1,5,table-anchored,
R79,128,"Imboacica Lagoon, Brazil",nfix_rate,0.27,nmol-n g-1 h-1,5,table-anchored,
R79,129,"Imboacica Lagoon, Brazil",nfix_rate,0.45,nmol-n g-1 h-1,5,table-anchored,
R79,130,"Imboacica Lagoon, Brazil",nfix_rate,0.38,nmol-n g-1 h-1,5,table-anchored,
R79,131,"Imboacica Lagoon, Brazil",nfix_rate,0.07,nmol-n g-1 h-1,5,table-anchored,
R79,132,"Imboacica Lagoon, Brazil",nfix_rate,0.29,nmol-n g-1 h-1,5,table-anchored,
R79,133,"Imboacica Lagoon, Brazil",nfix_rate,0.26,nmol-n g-1 h-1,5,table-anchored,
R79,134,"Imboacica Lagoon, Brazil",nfix_rate,0.02,nmol-n g-1 h-1,5,table-anchored,
R79,135,"Imboacica Lagoon, Brazil",nfix_rate,0.19,nmol-n g-1 h-1,5,table-anchored,
R8,201,Matang Mangrove Forest MVR,nfix_rate,2.3,mmol-n2 m-2 d-1,10,table-anchored,
R8,202,Matang Mangrove Forest MVR,nfix_rate,0.0,mmol-n2 m-2 d-1,10,table-anchored,
R8,203,Matang Mangrove Forest M18,nfix_rate,3.0,mmol-n2 m-2 d-1,10,table-anchored,
R8,204,Matang Mangrove Forest M18,nfix_rate,0.0,mmol-n2 m-2 d-1,10,table-anchored,
R8,205,Matang Mangrove Forest M5,nfix_rate,0.0,mmol-n2 m-2 d-1,10,table-anchored,
R8,206,Matang Mangrove Forest M5,nfix_rate,0.0,mmol-n2 m-2 d-1,10,table-anchored,
R82,920,Laguna Madre 155,nfix_rate,-28.0,umol-n m-2 h-1,5,table-anchored,
R82,921,Laguna Madre 189,nfix_rate,-16.0,umol-n m-2 h-1,5,table-anchored,
R82,922,Laguna Madre 189,nfix_rate,-6.0,umol-n m-2 h-1,5,table-anchored,
R82,923,Baffin Bay 6,nfix_rate,-18.0,umol-n m-2 h-1,5,table-anchored,
R82,924,Baffin Bay 24,nfix_rate,-24.0,umol-n m-2 h-1,5,table-anchored,
R85,172,"2001, Fog 2, ambient",nfix_rate,0.097,mg-n m-2 d-1,3,table-anchored,
R85,173,"2001, Fog 2, control",nfix_rate,0.24,mg-n m-2 d-1,3,table-anchored,
R85,174,"2002, Fog 2, ambient",nfix_rate,0.88,mg-n m-2 d-1,3,table-anchored,
R85,175,"2002, Fog 2, control",nfix_rate,0.39,mg-n m-2 d-1,3,table-anchored,
R85,176,"2002, S-6, ambient",nfix_rate,0.36,mg-n m-2 d-1,3,table-anchored,
R85,177,"2002, S-6, control",nfix_rate,0.35,mg-n m-2 d-1,3,table-anchored,
R85,178,"2003, Fog 2, ambient",nfix_rate,0.27,mg-n m-2 d-1,3,table-anchored,
R85,179,"2003, Fog 2, control",nfix_rate,0.24,mg-n m-2 d-1,3,table-anchored,
R87,498,Smeerenburgfjorden,nfix_rate,20.0,umol-n m-2 h-1,8,table-anchored,
R87,499,Kongsfjorden,nfix_rate,0.0,umol-n m-2 h-1,8,table-anchored,
R9,452,HAY,nfix_rate,132.0,umol-n m-2 d-1,20,table-anchored,
R9,453,HAN,nfix_rate,181.0,umol-n m-2 d-1,20,table-anchored,
R9,454,BUK,nfix_rate,374.0,umol-n m-2 d-1,20,table-anchored,
R9,455,PCB,nfix_rate,308.0,umol-n m-2 d-1,20,table-anchored,
R9,456,HIG,nfix_rate,70.0,umol-n m-2 d-1,20,table-anchored,
R9,457,RUS,nfix_rate,191.0,umol-n m-2 d-1,20,table-anchored,
R9,458,HAY,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,459,HAN,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,460,BUK,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,461,PCB,nfix_rate,72.0,umol-n m-2 d-1,20,table-anchored,
R9,462,LOW,nfix_rate,313.0,umol-n m-2 d-1,20,table-anchored,
R9,463,CNS,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,464,HIG,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,465,RUS,nfix_rate,93.0,umol-n m-2 d-1,20,table-anchored,
R9,466,HAY,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,467,HAN,nfix_rate,100.0,umol-n m-2 d-1,20,table-anchored,
R9,468,BUK,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,469,PCB,nfix_rate,10.0,umol-n m-2 d-1,20,table-anchored,
R9,470,LOW,nfix_rate,54.0,umol-n m-2 d-1,20,table-anchored,
R9,471,CNS,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,472,HIG,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,473,RUS,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R9,474,FIZ,nfix_rate,0.0,umol-n m-2 d-1,20,table-anchored,
R93,500,Mekong River Delta,nfix_rate,1.13,nmol-n l-1 h-1,5,table-anchored,
R93,501,Mekong River Delta,nfix_rate,14.33,nmol-n l-1 h-1,5,table-anchored,
R93,502,Mekong River Delta,nfix_rate,10.55,nmol-n l-1 h-1,5,table-anchored,
R93,503,Mekong River Delta,nfix_rate,0.26,nmol-n l-1 h-1,5,table-anchored,
R93,504,Mekong River Delta,nfix_rate,1.81,nmol-n l-1 h-1,5,table-anchored,
R95,925,Lake Okeechobee Central,nfix_rate,0.01,umol-n l-1 h-1,6,table-anchored,
R95,926,Lake Okeechobee North,nfix_rate,0.01,umol-n l-1 h-1,6,table-anchored,
R95,927,Lake Okeechobee South,nfix_rate,0.2,umol-n l-1 h-1,6,table-anchored,
R95,928,Lake Okeechobee West,nfix_rate,0.38,umol-n l-1 h-1,6,table-anchored,
R99,929,Wax Lake Delta - young,nfix_rate,-23.61,umol-n m-2 h-1,9,table-anchored,
