document_id,name,identifiers,location,site_type,date,nfix_method,substrate_type,sample_depth,additional_details,attribute,value,units
R203,Lake Tahoe - North,,"(39.083333, -120.05)",lakes,2009-10,ARA,wc,0.5,,nfix_rate,0.0071,nmol-n l-1 h-1
R203,Lake Tahoe - South,,"(39.083333, -120.05)",lakes,2009-10,ARA,wc,0.5,,nfix_rate,0.022,nmol-n l-1 h-1
R203,Lake Tahoe - Middle,,"(39.083333, -120.05)",lakes,2009-10,ARA,wc,0.5,,nfix_rate,0.051,nmol-n l-1 h-1
R203,Lake Tahoe - West,,"(39.083333, -120.05)",lakes,2009-10,ARA,wc,0.5,,nfix_rate,0.002,nmol-n l-1 h-1
R203,Lake Tahoe - North,,"(39.083333, -120.05)",lakes,2010-09,ARA,wc,0.5,,nfix_rate,0.051,nmol-n l-1 h-1
R203,Lake Tahoe - South,,"(39.083333, -120.05)",lakes,2010-09,ARA,wc,0.5,,nfix_rate,0.28,nmol-n l-1 h-1
R203,Walker Lake,,"(38.683333, -118.733333)",lakes,2010-04,ARA,wc,0.5,,nfix_rate,1.2,nmol-n l-1 h-1
R203,Walker Lake,,"(38.683333, -118.733333)",lakes,2010-09,ARA,wc,0.5,,nfix_rate,2.4,nmol-n l-1 h-1
R203,Clear Lake - North,,"(39.05, -122.8)",lakes,2010-06,ARA,wc,0.5,,nfix_rate,41.0,nmol-n l-1 h-1
R203,Clear Lake - South,,"(39.05, -122.8)",lakes,2010-06,ARA,wc,0.5,,nfix_rate,48.0,nmol-n l-1 h-1
R204,cyano Feb-02 low salinity,,"(18.199599, -88.485157)",salt marshes,2002-02,ARA,benthos,,,nfix_rate,0.87,g-n m-2 y-1
R204,cyano Mar-02 low salinity,,"(18.199599, -88.485157)",salt marshes,2002-03,ARA,benthos,,,nfix_rate,1.94,g-n m-2 y-1
R204,cyano Jan-04 low salinity,,"(18.199599, -88.485157)",salt marshes,2004-01,ARA,benthos,,,nfix_rate,3.69,g-n m-2 y-1
R204,cyano Feb-08 low salinity,,"(18.199599, -88.485157)",salt marshes,2008-02,ARA,benthos,,,nfix_rate,2.64,g-n m-2 y-1
R204,cyano Jun-08 low salinity,,"(18.199599, -88.485157)",salt marshes,2008-06,ARA,benthos,,,nfix_rate,1.06,g-n m-2 y-1
R204,cyano Feb-09 low salinity,,"(18.199599, -88.485157)",salt marshes,2009-02,ARA,benthos,,,nfix_rate,3.02,g-n m-2 y-1
R204,cyano Feb-02 high salinity,,"(18.199599, -88.485157)",salt marshes,2002-02,ARA,benthos,,,nfix_rate,3.76,g-n m-2 y-1
R204,cyano Mar-02 high salinity,,"(18.199599, -88.485157)",salt marshes,2002-03,ARA,benthos,,,nfix_rate,5.94,g-n m-2 y-1
R204,cyano Jan-04 high salinity,,"(18.199599, -88.485157)",salt marshes,2004-01,ARA,benthos,,,nfix_rate,1.84,g-n m-2 y-1
R204,cyano Jun-08 high salinity,,"(18.199599, -88.485157)",salt marshes,2008-06,ARA,benthos,,,nfix_rate,0.42,g-n m-2 y-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-05,ARA,benthos,,,nfix_rate,0.0,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-05,ARA,benthos,,,nfix_rate,42.6,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-05,ARA,benthos,,,nfix_rate,222.0,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-07,ARA,benthos,,,nfix_rate,0.0,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-07,ARA,benthos,,,nfix_rate,67.8,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-07,ARA,benthos,,,nfix_rate,385.0,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-09,ARA,benthos,,,nfix_rate,0.0,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-09,ARA,benthos,,,nfix_rate,6.1,ug-n g-1 d-1
R209,"Lake Waco, Texas",,"(31.551524, -97.222549)",freshwater wetlands,2004-09,ARA,benthos,,,nfix_rate,60.7,ug-n g-1 d-1
R217,"Tamsui estuary, Taipei, Taiwan",,"(25.15, 121.4333)",mangroves,,ARA,benthos,,,nfix_rate,1.74,umol-c2h4 m-2 h-1
R217,"Tamsui estuary, Taipei, Taiwan",,"(25.15, 121.4333)",mangroves,,ARA,benthos,,,nfix_rate,0.39,umol-c2h4 m-2 h-1
R217,"Tamsui estuary, Taipei, Taiwan",,"(25.15, 121.4333)",mangroves,,ARA,benthos,,,nfix_rate,0.45,umol-c2h4 m-2 h-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-04-16,ARA,benthos,,,nfix_rate,62.6,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-05-07,ARA,benthos,,,nfix_rate,97.4,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-11-04,ARA,benthos,,,nfix_rate,145.2,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-07-10,ARA,benthos,,,nfix_rate,340.3,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-08-14,ARA,benthos,,,nfix_rate,307.1,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-09-10,ARA,benthos,,,nfix_rate,315.8,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1998-06-03,ARA,benthos,,,nfix_rate,704.3,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1997-05-21,ARA,benthos,,,nfix_rate,105.1,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1998-06-30,ARA,benthos,,,nfix_rate,256.0,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1998-07-29,ARA,benthos,,,nfix_rate,226.9,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1998-10-14,ARA,benthos,,,nfix_rate,134.9,nmol-c2h4 cm-2 d-1
R224,Rachel Carson Natinal Estuarine Research Researve,,"(34.666667, -76.7)",tidal flats,1999-07-10,ARA,benthos,,,nfix_rate,230.8,nmol-c2h4 cm-2 d-1
R240,Great Peconic Bay,,"(40.93425, -72.49795)",estuaries,2015-11,ARA,benthos,0.075,,nfix_rate,0.19,mmol-n m-2 d-1
R240,Great Peconic Bay,,"(40.93425, -72.49795)",estuaries,2015-11,ARA,benthos,0.075,,nfix_rate,0.55,mmol-n m-2 d-1
R240,Great Peconic Bay,,"(40.93425, -72.49795)",estuaries,2015-11,ARA,benthos,0.075,,nfix_rate,0.3,mmol-n m-2 d-1
R241,"Great Peconic Bay, USA",,"(40.963735, -72.469414)",estuaries,2015-05,ARA,benthos,,,nfix_rate,0.17,nmol-c2h4 cm-2 h-1
R241,"Great Peconic Bay, USA",,"(40.963735, -72.469414)",estuaries,2014-05,N2/Ar,benthos,,,nfix_rate,-0.84,mmol-n m-2 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,59.0,nmol-c2h4 g-1 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,57.4,nmol-c2h4 g-1 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,318.5,nmol-c2h4 g-1 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,80.8,nmol-c2h4 g-1 d-1
R248,J. Arthur Herrick Fen,,"(41.213913, -81.370971)",freshwater wetlands,,ARA,benthos,,,nfix_rate,32.0,nmol-c2h4 g-1 d-1
R248,J. Arthur Herrick Fen,,"(41.213913, -81.370971)",freshwater wetlands,,ARA,benthos,,,nfix_rate,117.7,nmol-c2h4 g-1 d-1
R248,J. Arthur Herrick Fen,,"(41.213913, -81.370971)",freshwater wetlands,,ARA,benthos,,,nfix_rate,100.4,nmol-c2h4 g-1 d-1
R248,Kent Bog,,"(41.126565, -81.354814)",freshwater wetlands,,ARA,benthos,,,nfix_rate,26.7,nmol-c2h4 g-1 d-1
R248,Kent Bog,,"(41.126565, -81.354814)",freshwater wetlands,,ARA,benthos,,,nfix_rate,11.4,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,91.8,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,112.1,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,122.3,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,10.6,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,263.3,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,12.0,nmol-c2h4 g-1 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,35.4,nmol-c2h4 g-1 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,205.5,nmol-c2h4 m-2 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,98.9,nmol-c2h4 m-2 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,30.7,nmol-c2h4 m-2 d-1
R248,Fern Lake Bog,,"(40.682785, -82.067557)",freshwater wetlands,,ARA,benthos,,,nfix_rate,130.9,nmol-c2h4 m-2 d-1
R248,J. Arthur Herrick Fen,,"(41.213913, -81.370971)",freshwater wetlands,,ARA,benthos,,,nfix_rate,571.8,nmol-c2h4 m-2 d-1
R248,J. Arthur Herrick Fen,,"(41.213913, -81.370971)",freshwater wetlands,,ARA,benthos,,,nfix_rate,798.1,nmol-c2h4 m-2 d-1
R248,J. Arthur Herrick Fen,,"(41.213913, -81.370971)",freshwater wetlands,,ARA,benthos,,,nfix_rate,1000.8,nmol-c2h4 m-2 d-1
R248,Kent Bog,,"(41.126565, -81.354814)",freshwater wetlands,,ARA,benthos,,,nfix_rate,37.1,nmol-c2h4 m-2 d-1
R248,Kent Bog,,"(41.126565, -81.354814)",freshwater wetlands,,ARA,benthos,,,nfix_rate,54.7,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,286.0,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,490.0,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,433.5,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,35.5,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,392.7,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,58.8,nmol-c2h4 m-2 d-1
R248,Triangle Lake Bog,,"(41.120772, -81.262271)",freshwater wetlands,,ARA,benthos,,,nfix_rate,126.3,nmol-c2h4 m-2 d-1
R249,east African coastal lagoon,,"(-4.4244, 39.519224)",mangroves,1991,ARA,other,,,nfix_rate,1.22,mg-n m-2 d-1
R249,east African coastal lagoon,,"(-4.4244, 39.519224)",mangroves,1992,ARA,other,,,nfix_rate,4.15,mg-n m-2 d-1
R249,east African coastal lagoon,,"(-4.4244, 39.519224)",mangroves,1991,ARA,other,,,nfix_rate,0.36,mg-n m-2 d-1
R249,east African coastal lagoon,,"(-4.4244, 39.519224)",mangroves,1992,ARA,other,,,nfix_rate,0.28,mg-n m-2 d-1
R256,East China Sea and Southern Yellow Sea,,"(31.38007427, 124.8090035)",continental shelves,2006-06,15N2,wc,,,nfix_rate,4.2,nmol-n m-3 h-1
R256,East China Sea and Southern Yellow Sea,,"(31.38007427, 124.8090035)",continental shelves,2006-06,15N2,wc,,,nfix_rate,38.3,nmol-n m-3 h-1
R256,East China Sea and Southern Yellow Sea,,"(31.38007427, 124.8090035)",continental shelves,2006-06,15N2,wc,,,nfix_rate,193.1,nmol-n m-3 h-1
R163,east coast USA,,"(37.695, -75.298)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,3.7,nmol-n l-1 d-1
R163,east coast USA,,"(37.631, -75.152)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,2.0,nmol-n l-1 d-1
R163,east coast USA,,"(37.519, -75.05)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,12.9,nmol-n l-1 d-1
R163,east coast USA,,"(36.686, -74.683)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,19.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.627, -74.863)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,10.8,nmol-n l-1 d-1
R163,east coast USA,,"(36.601, -75.058)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,11.7,nmol-n l-1 d-1
R163,east coast USA,,"(36.532, -75.273)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,17.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.972, -76.019)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,22.5,nmol-n l-1 d-1
R163,east coast USA,,"(36.9, -75.908)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,24.5,nmol-n l-1 d-1
R163,east coast USA,,"(36.803, -75.857)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,30.9,nmol-n l-1 d-1
R163,east coast USA,,"(36.671, -75.766)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,35.1,nmol-n l-1 d-1
R163,east coast USA,,"(36.885, -75.719)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,39.0,nmol-n l-1 d-1
R163,east coast USA,,"(38.042, -74.299)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,23.3,nmol-n l-1 d-1
R163,east coast USA,,"(38.122, -74.384)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,3.8,nmol-n l-1 d-1
R163,east coast USA,,"(37.695, -75.298)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,4.1,nmol-n l-1 d-1
R163,east coast USA,,"(37.631, -75.152)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,2.1,nmol-n l-1 d-1
R163,east coast USA,,"(37.519, -75.05)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,1.4,nmol-n l-1 d-1
R163,east coast USA,,"(36.686, -74.683)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,1.0,nmol-n l-1 d-1
R163,east coast USA,,"(36.627, -74.863)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,1.7,nmol-n l-1 d-1
R163,east coast USA,,"(36.601, -75.058)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,4.2,nmol-n l-1 d-1
R163,east coast USA,,"(36.532, -75.273)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,3.2,nmol-n l-1 d-1
R163,east coast USA,,"(36.972, -76.019)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,5.0,nmol-n l-1 d-1
R163,east coast USA,,"(36.9, -75.908)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,4.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.803, -75.857)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,3.5,nmol-n l-1 d-1
R163,east coast USA,,"(36.671, -75.766)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,2.2,nmol-n l-1 d-1
R163,east coast USA,,"(36.885, -75.719)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,8.8,nmol-n l-1 d-1
R163,east coast USA,,"(38.042, -74.299)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,2.6,nmol-n l-1 d-1
R163,east coast USA,,"(38.122, -74.384)",continental shelves,2006-07-01,15N2,wc,,,nfix_rate,3.8,nmol-n l-1 d-1
R163,east coast USA,,"(38.933, -74.933)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,5.6,nmol-n l-1 d-1
R163,east coast USA,,"(36.9, -75.7)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,2.7,nmol-n l-1 d-1
R163,east coast USA,,"(36.967, -76.017)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,8.6,nmol-n l-1 d-1
R163,east coast USA,,"(36.884, -75.9)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,15.7,nmol-n l-1 d-1
R163,east coast USA,,"(36.8, -75.85)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,17.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.667, -75.75)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,20.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.417, -75.7)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,6.5,nmol-n l-1 d-1
R163,east coast USA,,"(36.417, -75.7)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,4.0,nmol-n l-1 d-1
R163,east coast USA,,"(36.434, -75.517)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,7.2,nmol-n l-1 d-1
R163,east coast USA,,"(36.45, -75.25)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,2.0,nmol-n l-1 d-1
R163,east coast USA,,"(36.467, -75.05)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,2.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.483, -74.833)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,1.4,nmol-n l-1 d-1
R163,east coast USA,,"(36.484, -74.667)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,1.3,nmol-n l-1 d-1
R163,east coast USA,,"(37.417, -74.4)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,4.1,nmol-n l-1 d-1
R163,east coast USA,,"(37.517, -74.567)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,4.5,nmol-n l-1 d-1
R163,east coast USA,,"(37.7, -75.034)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,4.1,nmol-n l-1 d-1
R163,east coast USA,,"(38.933, -74.933)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,11.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.9, -75.7)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,4.9,nmol-n l-1 d-1
R163,east coast USA,,"(36.967, -76.017)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,4.4,nmol-n l-1 d-1
R163,east coast USA,,"(36.884, -75.9)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,13.9,nmol-n l-1 d-1
R163,east coast USA,,"(36.8, -75.85)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,6.0,nmol-n l-1 d-1
R163,east coast USA,,"(36.667, -75.75)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,10.9,nmol-n l-1 d-1
R163,east coast USA,,"(36.417, -75.7)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,5.6,nmol-n l-1 d-1
R163,east coast USA,,"(36.417, -75.7)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,1.5,nmol-n l-1 d-1
R163,east coast USA,,"(36.434, -75.517)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,7.1,nmol-n l-1 d-1
R163,east coast USA,,"(36.45, -75.25)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,1.9,nmol-n l-1 d-1
R163,east coast USA,,"(36.467, -75.05)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,1.0,nmol-n l-1 d-1
R163,east coast USA,,"(36.483, -74.833)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,0.7,nmol-n l-1 d-1
R163,east coast USA,,"(36.484, -74.667)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,0.2,nmol-n l-1 d-1
R163,east coast USA,,"(37.417, -74.4)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,0.9,nmol-n l-1 d-1
R163,east coast USA,,"(37.517, -74.567)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,2.7,nmol-n l-1 d-1
R163,east coast USA,,"(37.7, -75.034)",continental shelves,2006-10-01,15N2,wc,,,nfix_rate,1.8,nmol-n l-1 d-1
R163,east coast USA,,"(41.314, -70.944)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.1,nmol-n l-1 d-1
R163,east coast USA,,"(41.304, -71.811)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,9.2,nmol-n l-1 d-1
R163,east coast USA,,"(40.059, -72.837)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.2,nmol-n l-1 d-1
R163,east coast USA,,"(39.098, -73.344)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,21.9,nmol-n l-1 d-1
R163,east coast USA,,"(38.464, -73.3)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,11.9,nmol-n l-1 d-1
R163,east coast USA,,"(37.855, -74.642)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,8.6,nmol-n l-1 d-1
R163,east coast USA,,"(36.946, -75.18)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.2,nmol-n l-1 d-1
R163,east coast USA,,"(35.745, -75.395)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,5.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.554, -75.706)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,25.7,nmol-n l-1 d-1
R163,east coast USA,,"(37.428, -75.477)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,49.8,nmol-n l-1 d-1
R163,east coast USA,,"(39.007, -74.515)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.3,nmol-n l-1 d-1
R163,east coast USA,,"(39.232, -74.512)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.6,nmol-n l-1 d-1
R163,east coast USA,,"(39.516, -73.88)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,3.0,nmol-n l-1 d-1
R163,east coast USA,,"(40.063, -73.388)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.8,nmol-n l-1 d-1
R163,east coast USA,,"(40.33, -71.74)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,9.1,nmol-n l-1 d-1
R163,east coast USA,,"(40.164, -69.991)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,4.5,nmol-n l-1 d-1
R163,east coast USA,,"(40.641, -69.912)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,28.6,nmol-n l-1 d-1
R163,east coast USA,,"(41.16, -69.324)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,5.6,nmol-n l-1 d-1
R163,east coast USA,,"(40.607, -68.529)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,3.7,nmol-n l-1 d-1
R163,east coast USA,,"(41.404, -68.214)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,7.0,nmol-n l-1 d-1
R163,east coast USA,,"(41.268, -67.822)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,10.6,nmol-n l-1 d-1
R163,east coast USA,,"(40.984, -67.203)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,4.1,nmol-n l-1 d-1
R163,east coast USA,,"(41.572, -66.955)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.5,nmol-n l-1 d-1
R163,east coast USA,,"(41.687, -66.442)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,4.3,nmol-n l-1 d-1
R163,east coast USA,,"(42.057, -65.736)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,3.1,nmol-n l-1 d-1
R163,east coast USA,,"(42.478, -66.652)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.9,nmol-n l-1 d-1
R163,east coast USA,,"(41.995, -66.797)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,7.5,nmol-n l-1 d-1
R163,east coast USA,,"(42.05, -67.601)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.2,nmol-n l-1 d-1
R163,east coast USA,,"(42.181, -69.282)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,22.2,nmol-n l-1 d-1
R163,east coast USA,,"(42.498, -69.672)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,18.3,nmol-n l-1 d-1
R163,east coast USA,,"(41.314, -70.944)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.1,nmol-n l-1 d-1
R163,east coast USA,,"(41.304, -71.811)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.8,nmol-n l-1 d-1
R163,east coast USA,,"(40.059, -72.837)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.0,nmol-n l-1 d-1
R163,east coast USA,,"(39.098, -73.344)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.9,nmol-n l-1 d-1
R163,east coast USA,,"(38.464, -73.3)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,20.3,nmol-n l-1 d-1
R163,east coast USA,,"(37.855, -74.642)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.7,nmol-n l-1 d-1
R163,east coast USA,,"(37.516, -74.974)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.8,nmol-n l-1 d-1
R163,east coast USA,,"(36.946, -75.18)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,0.7,nmol-n l-1 d-1
R163,east coast USA,,"(35.745, -75.395)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.3,nmol-n l-1 d-1
R163,east coast USA,,"(36.554, -75.706)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,10.9,nmol-n l-1 d-1
R163,east coast USA,,"(37.428, -75.477)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,9.1,nmol-n l-1 d-1
R163,east coast USA,,"(39.007, -74.515)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.8,nmol-n l-1 d-1
R163,east coast USA,,"(39.232, -74.512)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.1,nmol-n l-1 d-1
R163,east coast USA,,"(39.516, -73.88)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.0,nmol-n l-1 d-1
