document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
habitat_characteristics,862,pra,surface_area,0.15,ha,6,high,
habitat_characteristics,863,ptz,surface_area,0.27,ha,6,high,
habitat_characteristics,864,pzz,surface_area,0.16,ha,6,high,
habitat_characteristics,865,rac,surface_area,0.43,ha,6,high,
habitat_characteristics,866,rva,surface_area,0.12,ha,6,high,
habitat_characteristics,867,rvb,surface_area,0.05,ha,6,high,
habitat_characteristics,868,sec,surface_area,0.53,ha,6,high,
habitat_characteristics,869,ses,surface_area,0.88,ha,6,high,
habitat_characteristics,870,sev,surface_area,0.27,ha,6,high,
habitat_characteristics,871,ter,surface_area,0.2,ha,6,high,
habitat_characteristics,854,lag,surface_area,0.47,ha,6,high,
high_rates_and_close,872,lake 1 (june 2015),surface_area,81.0,m^2,4,high,
habitat_characteristics,853,fos,surface_area,0.43,ha,6,high,
habitat_characteristics,851,fil,surface_area,0.51,ha,6,high,
gas_transfer,834,westford,surface_area,213.0,m^2,3,high,
global_importance,835,far,surface_area,0.037,km^2,2,high,
global_importance,836,jade,surface_area,0.0363,km^2,2,high,
global_importance,837,mirror,surface_area,0.15,km^2,2,high,
global_importance,838,p&n,surface_area,0.0709,km^2,2,high,
global_importance,839,spring,surface_area,0.0693,km^2,2,high,
greenhouse_gas_emission,840,lake jacques,surface_area,0.18,km^2,2,high,
habitat_characteristics,841,aqg,surface_area,1.15,ha,6,high,
habitat_characteristics,842,aqp,surface_area,0.13,ha,6,high,
habitat_characteristics,843,bag,surface_area,0.07,ha,6,high,
habitat_characteristics,844,bar,surface_area,1.52,ha,6,high,
habitat_characteristics,845,cag,surface_area,0.1,ha,6,high,
habitat_characteristics,846,cal,surface_area,0.47,ha,6,high,
habitat_characteristics,847,cam,surface_area,0.26,ha,6,high,
habitat_characteristics,848,cap,surface_area,0.04,ha,6,high,
habitat_characteristics,849,cor,surface_area,1.04,ha,6,high,
habitat_characteristics,850,duc,surface_area,3.5,ha,6,high,
habitat_characteristics,852,fon,surface_area,0.18,ha,6,high,
gas_transfer,833,rh,surface_area,197.0,m^2,3,high,
high_rates_and_close,873,lake 1 (june 2016),surface_area,85.0,m^2,4,high,
high_rates_and_close,875,lake 3 (june 2015),surface_area,340.0,m^2,4,high,
impact_of_macrophytes,897,hoef,surface_area,7200.0,m^2,6,high,
impact_of_macrophytes,898,m1gr,surface_area,32400.0,m^2,6,high,
impact_of_macrophytes,899,m1k1,surface_area,8100.0,m^2,6,high,
impact_of_macrophytes,900,malu,surface_area,7200.0,m^2,6,high,
impact_of_macrophytes,901,rk12,surface_area,20700.0,m^2,6,high,
impact_of_macrophytes,902,rk13,surface_area,13500.0,m^2,6,high,
impact_of_macrophytes,903,rk15,surface_area,31500.0,m^2,6,high,
impact_of_macrophytes,904,tenr,surface_area,32400.0,m^2,6,high,
impact_of_macrophytes,905,trbr,surface_area,8100.0,m^2,6,high,
impact_of_macrophytes,906,vbk1,surface_area,1800.0,m^2,6,high,
impact_of_macrophytes,907,vbk2,surface_area,3600.0,m^2,6,high,
impact_of_macrophytes,908,vkn1,surface_area,5400.0,m^2,6,high,
impact_of_macrophytes,909,vkn2,surface_area,3600.0,m^2,6,high,
impact_of_macrophytes,910,wpk1,surface_area,19800.0,m^2,6,high,
impact_of_macrophytes,911,wpk2,surface_area,19800.0,m^2,6,high,
impact_of_macrophytes,912,wtm1,surface_area,29700.0,m^2,6,high,
lake_metabolism,913,agerso,surface_area,3.7,ha,4,high,
identification_of_total,896,woluwepark 1,surface_area,23045.0,m^2,3,high,
high_rates_and_close,874,lake 2 (june 2016),surface_area,311.0,m^2,4,high,
identification_of_total,895,watermael-bosvoorde,surface_area,29700.0,m^2,3,high,
identification_of_total,893,verdronken kinderen 1,surface_area,4449.0,m^2,3,high,
high_rates_and_close,876,lake 3 (june 2016),surface_area,431.0,m^2,4,high,
high_rates_and_close,877,lake 4; site a (june 2016),surface_area,827.0,m^2,4,high,
high_rates_and_close,878,lake 4; site a (march-june 2015),surface_area,855.0,m^2,4,high,
high_rates_and_close,879,lake 4; site b (march-june 2015),surface_area,855.0,m^2,4,high,
high_rates_and_close,880,lake 4; site c (march-june 2015),surface_area,855.0,m^2,4,high,
high_rates_and_close,881,lake 4; site d (may 2015),surface_area,855.0,m^2,4,high,
high_rates_and_close,882,lake 5; site a (march-june 2015),surface_area,2158.0,m^2,4,high,
high_rates_and_close,883,lake 5; site b (june 2015),surface_area,2158.0,m^2,4,high,
identification_of_total,884,bemel,surface_area,4277.0,m^2,3,high,
identification_of_total,885,denis,surface_area,3317.0,m^2,3,high,
identification_of_total,886,grote neerpedevijver 1,surface_area,52233.0,m^2,3,high,
identification_of_total,887,kleine mellaerts,surface_area,9572.0,m^2,3,high,
identification_of_total,888,koning boudewijnpark 1,surface_area,2539.0,m^2,3,high,
identification_of_total,889,koning boudewijnpark 2,surface_area,6280.0,m^2,3,high,
identification_of_total,890,leybeek a,surface_area,2838.0,m^2,3,high,
identification_of_total,891,leybeek b,surface_area,2881.0,m^2,3,high,
identification_of_total,892,sobieski,surface_area,2481.0,m^2,3,high,
identification_of_total,894,verdronken kinderen 2,surface_area,1106.0,m^2,3,high,
exceptional_summer,739,potentilla lake,surface_area,1.6,ha,3,high,
gas_transfer,832,ch,surface_area,181.0,m^2,3,high,
functions_of_traditional_ponds,830,9,surface_area,876.0,m^2,5,high,
fish_production_in_lakes,765,crystal lake club,surface_area,0.7500007413,acres,3,high,
assessment_of_methane,535,grosse fuchskuhle,surface_area,15000.0,m^2,14,high,
fish_production_in_lakes,768,duck island farm,surface_area,4.9000048433,acres,3,high,
fish_production_in_lakes,772,farmer city,surface_area,0.7500007413,acres,3,high,
agricultural_freshwater,530,,surface_area,0.26,ha,4,high,
why_are_some_rocky,529,round lake,max_depth,224.0,cm,5,high,
fish_production_in_lakes,775,foots pond,surface_area,47.50004695,acres,4,high,
fish_production_in_lakes,776,ford,surface_area,10.7000105761,acres,3,high,
fish_production_in_lakes,777,fork,surface_area,1.380001364,acres,3,high,
why_are_some_rocky,528,jeep lake,max_depth,210.0,cm,5,high,
fish_production_in_lakes,779,glen major,surface_area,8.0000079074,acres,3,high,
why_are_some_rocky,527,highway 130 lake,max_depth,204.0,cm,5,high,
fish_production_in_lakes,781,homewood,surface_area,2.8300027972,acres,3,high,
why_are_some_rocky,526,fishhood lake,max_depth,189.0,cm,5,high,
wetlands_-_as_significant,525,,max_depth,0.5,m,7,high,
fish_production_in_lakes,784,jasper-pulaski pit,surface_area,1.0000009884,acres,3,high,
water_temperature_dynamics,523,9,max_depth,2.32,m,6,high,
fish_production_in_lakes,764,crystal,surface_area,6.3000062271,acres,3,high,
fish_production_in_lakes,787,little steep pond,surface_area,2.1000020757,acres,3,high,
fish_production_in_lakes,763,clearwater,surface_area,24.0000237221,acres,3,high,
fish_production_in_lakes,759,boddie pond,surface_area,1.7800017594,acres,3,high,
exceptional_summer,741,teardrop lake,surface_area,0.97,ha,3,high,
factors_influencing_macroinvertebrate,742,1,surface_area,30.0,m^2,5,high,
bacterial_processes,543,,surface_area,0.147,x10^-2 km^2,3,high,
factors_influencing_macroinvertebrate,744,11,surface_area,40.0,m^2,5,high,
factors_influencing_macroinvertebrate,745,2,surface_area,26.0,m^2,5,high,
bacterial_processes,542,,surface_area,0.085,x10^-2 km^2,3,high,
factors_influencing_macroinvertebrate,748,5,surface_area,16.0,m^2,5,high,
factors_influencing_macroinvertebrate,749,6,surface_area,73.0,m^2,5,high,
factors_influencing_macroinvertebrate,750,7,surface_area,39.0,m^2,5,high,
bacterial_processes,540,,surface_area,0.057,x10^-2 km^2,3,high,
bacterial_processes,539,,surface_area,0.129,x10^-2 km^2,3,high,
fish_assemblages,753,paticos,surface_area,4.0,ha,4,high,
fish_assemblages,754,tortugas,surface_area,5.0,ha,4,high,
fish_preference,755,csombrdi,surface_area,7.0,ha,3,high,
bacterial_processes,538,,surface_area,0.105,x10^-2 km^2,3,high,
fish_production_in_lakes,757,big prairie pond,surface_area,4.0000039537,acres,3,high,
fish_production_in_lakes,758,black jack,surface_area,4.0000039537,acres,3,high,
fish_production_in_lakes,762,clear,surface_area,11.3000111692,acres,3,high,
gas_transfer,831,brookside,surface_area,225.0,m^2,3,high,
fish_production_in_lakes,788,long,surface_area,27.1000267862,acres,3,high,
fish_production_in_lakes,790,lower twin,surface_area,1.3600013443,acres,3,high,
functions_of_traditional_ponds,813,10,surface_area,796.0,m^2,5,high,
functions_of_traditional_ponds,814,11,surface_area,790.0,m^2,5,high,
functions_of_traditional_ponds,815,12,surface_area,626.0,m^2,5,high,
functions_of_traditional_ponds,816,13,surface_area,798.0,m^2,5,high,
functions_of_traditional_ponds,817,14,surface_area,935.0,m^2,5,high,
functions_of_traditional_ponds,818,15,surface_area,1841.0,m^2,5,high,
functions_of_traditional_ponds,819,16,surface_area,1513.0,m^2,5,high,
functions_of_traditional_ponds,820,17,surface_area,3882.0,m^2,5,high,
functions_of_traditional_ponds,821,18,surface_area,856.0,m^2,5,high,
functions_of_traditional_ponds,822,19,surface_area,1230.0,m^2,5,high,
functions_of_traditional_ponds,823,2,surface_area,1433.0,m^2,5,high,
functions_of_traditional_ponds,824,3,surface_area,1697.0,m^2,5,high,
functions_of_traditional_ponds,825,4,surface_area,1592.0,m^2,5,high,
functions_of_traditional_ponds,826,5,surface_area,883.9,m^2,5,high,
functions_of_traditional_ponds,827,6,surface_area,973.0,m^2,5,high,
functions_of_traditional_ponds,828,7,surface_area,2042.0,m^2,5,high,
functions_of_traditional_ponds,829,8,surface_area,1433.0,m^2,5,high,
functions_of_traditional_ponds,812,1,surface_area,1306.0,m^2,5,high,
water_temperature_dynamics,522,8,max_depth,1.77,m,6,high,
water_temperature_dynamics,515,1,max_depth,1.03,m,6,high,
fish_production_in_lakes,809,weldon springs,surface_area,12.1000119599,acres,3,high,
fish_production_in_lakes,791,mccormick,surface_area,6.0000059305,acres,3,high,
fish_production_in_lakes,792,onized,surface_area,2.1400021152,acres,3,high,
fish_production_in_lakes,793,pearen's,surface_area,11.0000108726,acres,3,high,
fish_production_in_lakes,794,pond,surface_area,1.8000017792,acres,3,high,
fish_production_in_lakes,795,pond 4,surface_area,1.6000015815,acres,3,high,
fish_production_in_lakes,796,richter,surface_area,46.0000454674,acres,4,high,
water_temperature_dynamics,521,7,max_depth,1.69,m,6,high,
fish_production_in_lakes,799,shoe,surface_area,42.0000415137,acres,3,high,
fish_production_in_lakes,800,south twin,surface_area,4.3000042502,acres,3,high,
fish_production_in_lakes,801,southside c. club,surface_area,8.4000083027,acres,3,high,
fish_production_in_lakes,802,sportsmen's,surface_area,3.7000036572,acres,3,high,
fish_production_in_lakes,803,springwood,surface_area,10.0000098842,acres,3,high,
water_temperature_dynamics,519,5,max_depth,0.89,m,6,high,
fish_production_in_lakes,805,third sister,surface_area,10.0000098842,acres,3,high,
water_temperature_dynamics,518,4,max_depth,1.3,m,6,high,
fish_production_in_lakes,807,upper twin,surface_area,1.0800010675,acres,3,high,
water_temperature_dynamics,517,3,max_depth,0.78,m,6,high,
water_temperature_dynamics,516,2,max_depth,0.87,m,6,high,
physical_and_chemical_limnological,2020,bv,ph,8.2,,5,high,
relative_contribution,433,pedrina,max_depth,5.6,m,4,high,
relative_contribution,430,lacillo,max_depth,4.8,m,4,high,
long-term_stability,255,1119,max_depth,5.5,m,4,high,
contribution_of_donana,1791,la fao,ph,8.5,,6,high,
long-term_stability,254,1116,max_depth,3.7,m,4,high,
contribution_of_donana,1793,laguna dulce,ph,7.7,,6,high,
long-term_stability,253,1111,max_depth,6.7,m,4,high,
long-term_stability,252,1109,max_depth,4.3,m,4,high,
long-term_stability,251,1101,max_depth,2.4,m,4,high,
life-cycle_phenology,250,pond 3,max_depth,0.6,m,3,high,
life-cycle_phenology,249,pond 2,max_depth,0.5,m,3,high,
diversity_of_macroinvertebrates,1799,JEL1,ph,6.8,,4,high,
diversity_of_macroinvertebrates,1800,JEL2,ph,6.6,,4,high,
diversity_of_macroinvertebrates,1801,KR1,ph,7.2,,4,high,
diversity_of_macroinvertebrates,1802,KR2,ph,8.7,,4,high,
diversity_of_macroinvertebrates,1803,KR3,ph,7.8,,4,high,
diversity_of_macroinvertebrates,1804,MEN1,ph,7.8,,4,high,
diversity_of_macroinvertebrates,1805,MEN2,ph,7.1,,4,high,
diversity_of_macroinvertebrates,1806,MEN3,ph,6.8,,4,high,
contribution_of_donana,1789,gaveta 1,ph,8.6,,6,high,
diversity_of_macroinvertebrates,1807,MEN4,ph,6.9,,4,high,
contribution_of_donana,1788,cuquero grande,ph,8.2,,6,high,
conservation_of_pond,1786,pool7,ph,7.8,,6,high,
classification_trees,1769,vbk1,ph,7.7,,5,high,
classification_trees,1770,vbk2,ph,7.6,,5,high,
classification_trees,1771,vkn1,ph,7.7,,5,high,
long-term_stability,260,1235,max_depth,6.7,m,4,high,
long-term_stability,259,1230,max_depth,4.9,m,4,high,
long-term_stability,258,1217,max_depth,5.4,m,4,high,
long-term_stability,257,1204,max_depth,6.4,m,4,high,
concordance_of_species,1776,samambaia lake,ph,6.88,,4,high,
conservation_of_pond,1777,pool1,ph,6.9,,6,high,
conservation_of_pond,1778,pool10,ph,7.3,,6,high,
conservation_of_pond,1779,pool11,ph,7.2,,6,high,
conservation_of_pond,1780,pool12,ph,6.7,,6,high,
conservation_of_pond,1781,pool14,ph,7.4,,6,high,
conservation_of_pond,1782,pool2,ph,6.5,,6,high,
long-term_stability,256,1124,max_depth,4.6,m,4,high,
conservation_of_pond,1784,pool4,ph,6.4,,6,high,
conservation_of_pond,1785,pool6,ph,7.5,,6,high,
contribution_of_donana,1787,cuquero chico,ph,9.1,,6,high,
long-term_stability,261,1236,max_depth,4.9,m,4,high,
diversity_of_macroinvertebrates,1808,POK1,ph,6.0,,3,high,
diversity_of_macroinvertebrates,1810,RAT1,ph,6.8,,4,high,
life-cycle_phenology,248,pond 1,max_depth,1.6,m,3,high,
environmental_conditions,1833,karst12,ph,7.2,,3,high,
environmental_conditions,1834,karst13,ph,8.2,,3,high,
environmental_conditions,1835,karst14,ph,6.9,,3,high,
environmental_conditions,1836,karst15,ph,6.5,,3,high,
environmental_conditions,1837,karst16,ph,7.6,,3,high,
environmental_conditions,1838,karst17,ph,6.8,,3,high,
environmental_conditions,1839,karst18,ph,7.2,,3,high,
environmental_conditions,1840,karst19,ph,6.3,,3,high,
environmental_conditions,1841,karst2,ph,6.3,,3,high,
environmental_conditions,1842,karst20,ph,6.7,,3,high,
environmental_conditions,1843,karst21,ph,6.2,,3,high,
environmental_conditions,1844,karst22,ph,6.3,,3,high,
environmental_conditions,1845,karst23,ph,6.5,,3,high,
environmental_conditions,1846,karst24,ph,7.2,,3,high,
environmental_conditions,1847,karst25,ph,8.3,,3,high,
environmental_conditions,1848,karst26,ph,7.9,,3,high,
environmental_conditions,1831,karst10,ph,6.4,,3,high,
diversity_of_macroinvertebrates,1809,POK2,ph,4.3,,4,high,
environmental_conditions,1830,karst1,ph,7.2,,3,high,
dry_habitats_sustain,1828,torrellafuda,ph,8.55,,2,high,
diversity_of_macroinvertebrates,1811,RAT2,ph,7.4,,4,high,
diversity_of_macroinvertebrates,1812,VP1,ph,7.2,,4,high,
diversity_of_macroinvertebrates,1813,VP2,ph,6.4,,4,high,
diversity_of_macroinvertebrates,1814,VP3,ph,6.1,,4,high,
drivers_of_carbon_dioxide,1815,atwood,ph,5.7,,5,high,
drivers_of_carbon_dioxide,1816,blacksmith,ph,5.6,,5,high,
drivers_of_carbon_dioxide,1817,e8,ph,5.2,,5,high,
drivers_of_carbon_dioxide,1818,long,ph,5.9,,5,high,
drivers_of_carbon_dioxide,1819,quarry,ph,6.8,,5,high,
drivers_of_carbon_dioxide,1820,woodpile,ph,6.5,,5,high,
dry_habitats_sustain,1821,armaris,ph,9.85,,2,high,
dry_habitats_sustain,1822,cap negre,ph,8.04,,2,high,
dry_habitats_sustain,1823,curniola,ph,6.86,,2,high,
dry_habitats_sustain,1824,mal lloc,ph,6.76,,2,high,
dry_habitats_sustain,1825,marina curniola,ph,9.6,,2,high,
dry_habitats_sustain,1826,sa mesquida,ph,7.72,,2,high,
dry_habitats_sustain,1827,son morell,ph,8.29,,2,high,
dry_habitats_sustain,1829,verda d'algaiarens,ph,6.72,,2,high,
environmental_conditions,1849,karst27,ph,6.7,,3,high,
long-term_stability,262,1320,max_depth,2.7,m,4,high,
long-term_stability,264,1331,max_depth,2.7,m,4,high,
macroinvertebrate_size,285,cp-gdp,max_depth,20.0,cm,3,high,
macroinvertebrate_size,284,cp-d3,max_depth,35.0,cm,3,high,
macroinvertebrate_size,283,cp-cont,max_depth,110.0,cm,3,high,
aquatic_insect_assemblages,1707,p1,ph,8.33,,4,high,
aquatic_insect_assemblages,1708,p2,ph,8.53,,4,high,
aquatic_insect_assemblages,1709,p3,ph,7.4,,4,high,
aquatic_insect_assemblages,1710,p4,ph,9.86,,4,high,
assessment_of_methane,1711,grosse fuchskuhle,ph,4.7,,4,high,
assessment_of_methane,1712,grosse fuchskuhle ne,ph,6.5,,4,high,
macroinvertebrate_size,282,cp-c152,max_depth,15.0,cm,3,high,
biodiversity_of_constructed,1714,dn1,ph,7.24,,4,high,
biodiversity_of_constructed,1715,dn2,ph,7.25,,4,high,
biodiversity_of_constructed,1716,dn3-a,ph,7.13,,4,high,
biodiversity_of_constructed,1717,dn3-b,ph,7.44,,4,high,
biodiversity_of_constructed,1718,dn3-c,ph,7.66,,4,high,
biodiversity_of_constructed,1719,dn3-d,ph,7.37,,4,high,
biodiversity_of_constructed,1720,dn4,ph,7.38,,4,high,
macroinvertebrate_size,286,cp-ort1,max_depth,50.0,cm,3,high,
biodiversity_of_constructed,1721,dn5,ph,7.85,,4,high,
macroinvertebrate_size,287,cp-ort2,max_depth,60.0,cm,3,high,
water_temperature_dynamics,1700,8,vegetation_cover,4.0,percent,6,high,
the_diversity_of_macroinvertebrate,1682,k,vegetation_cover,13.0,percent,6,high,
macroinvertebrate_size,293,dm-dl1,max_depth,100.0,cm,3,high,
macroinvertebrate_size,292,dm-cat,max_depth,40.0,cm,3,high,
the_diversity_of_macroinvertebrate,1686,p,vegetation_cover,40.2,percent,17,high,
macroinvertebrate_size,291,cp-vo,max_depth,80.0,cm,3,high,
macroinvertebrate_size,290,cp-t35,max_depth,30.0,cm,3,high,
the_ecology_of_littoral,1689,ampang,vegetation_cover,42.5,percent,4,high,
the_ecology_of_littoral,1690,kota damansara,vegetation_cover,52.5,percent,4,high,
macroinvertebrate_size,289,cp-pvd,max_depth,80.0,cm,3,high,
the_ecology_of_littoral,1692,subang jaya,vegetation_cover,32.5,percent,4,high,
water_temperature_dynamics,1693,1,vegetation_cover,18.0,percent,6,high,
macroinvertebrate_size,288,cp-pr,max_depth,150.0,cm,3,high,
water_temperature_dynamics,1695,3,vegetation_cover,35.0,percent,6,high,
water_temperature_dynamics,1696,4,vegetation_cover,73.0,percent,6,high,
water_temperature_dynamics,1697,5,vegetation_cover,57.0,percent,6,high,
water_temperature_dynamics,1698,6,vegetation_cover,68.0,percent,6,high,
water_temperature_dynamics,1699,7,vegetation_cover,22.0,percent,6,high,
water_temperature_dynamics,1701,9,vegetation_cover,92.0,percent,6,high,
long-term_stability,263,1327,max_depth,5.2,m,4,high,
biodiversity_of_constructed,1722,hs2-1,ph,7.04,,4,high,
biodiversity_of_constructed,1724,hs2-3,ph,7.27,,4,high,
long-term_stability,276,1517,max_depth,4.9,m,4,high,
long-term_stability,275,1512,max_depth,3.7,m,4,high,
classification_trees,1748,nrpd1,ph,8.4,,4,high,
classification_trees,1749,nrpd2,ph,8.6,,4,high,
classification_trees,1750,nrpd4,ph,8.6,,4,high,
classification_trees,1751,pchr,ph,8.1,,4,high,
classification_trees,1752,plbs,ph,7.8,,4,high,
classification_trees,1753,prb1,ph,8.5,,4,high,
long-term_stability,274,1511,max_depth,3.7,m,4,high,
classification_trees,1755,prm2,ph,7.8,,4,high,
long-term_stability,273,1508,max_depth,2.7,m,4,high,
long-term_stability,271,1504,max_depth,5.8,m,4,high,
long-term_stability,269,1435,max_depth,7.8,m,4,high,
long-term_stability,268,1434,max_depth,4.3,m,4,high,
long-term_stability,267,1430,max_depth,2.4,m,4,high,
long-term_stability,266,1336,max_depth,1.5,m,4,high,
long-term_stability,265,1335,max_depth,4.9,m,4,high,
long-term_stability,277,1524,max_depth,3.7,m,4,high,
macroinvertebrate_size,281,cg-mc,max_depth,110.0,cm,3,high,
classification_trees,1744,malu,ph,8.1,,4,high,
classification_trees,1742,leyb-a,ph,8.6,,4,high,
biodiversity_of_constructed,1725,hs2-4,ph,7.41,,4,high,
biodiversity_of_constructed,1726,hs2-5,ph,7.43,,4,high,
carbon_pools_and_fluxes,1727,valkea-kotinen,ph,5.4,,3,high,
classification_trees,1728,3fnt,ph,7.8,,4,high,
classification_trees,1729,bcmb,ph,8.5,,4,high,
classification_trees,1730,beml,ph,7.6,,4,high,
classification_trees,1731,blkd,ph,7.8,,4,high,
classification_trees,1732,botn,ph,8.2,,4,high,
macroinvertebrate_size,280,cg-m2,max_depth,50.0,cm,3,high,
classification_trees,1734,ckrv,ph,8.2,,4,high,
macroinvertebrate_size,279,cg-m1,max_depth,20.0,cm,3,high,
classification_trees,1736,esec,ph,7.5,,4,high,
classification_trees,1737,hoef,ph,8.1,,4,high,
classification_trees,1738,hrt1,ph,8.0,,4,high,
classification_trees,1739,hrt1,ph,8.0,,4,high,
classification_trees,1740,ixp1,ph,8.2,,4,high,
long-term_stability,278,1537,max_depth,1.8,m,4,high,
classification_trees,1743,leyb-b,ph,8.4,,4,high,
zooplankton_body,3362,quinta,chla,8.8,µg/L,5,high,
environmental_conditions,1850,karst28,ph,6.5,,3,high,
environmental_conditions,1852,karst4,ph,6.9,,3,high,
net_heterotrophy,1958,agertoften,ph,7.2,,3,high,
net_heterotrophy,1959,badstuedam,ph,8.2,,3,high,
net_heterotrophy,1960,bendstrup so,ph,7.6,,3,high,
net_heterotrophy,1961,bollemose,ph,7.8,,3,high,
impact_of_macrophytes,239,vbk2,max_depth,1.7,m,6,high,
net_heterotrophy,1964,fonstrup dam,ph,7.4,,3,high,
net_heterotrophy,1965,hesteskodam,ph,7.5,,3,high,
net_heterotrophy,1966,karlso,ph,7.3,,3,high,
net_heterotrophy,1967,odam,ph,8.1,,3,high,
net_heterotrophy,1968,praestevang kirke so,ph,7.6,,3,high,
impact_of_macrophytes,238,vbk1,max_depth,1.4,m,6,high,
net_heterotrophy,1970,sortedam,ph,7.1,,3,high,
net_heterotrophy,1971,sortedam v. c. vej,ph,7.4,,3,high,
net_heterotrophy,1972,spejldam,ph,7.8,,3,high,
net_heterotrophy,1973,store funkedam,ph,7.5,,3,high,
impact_of_macrophytes,237,trbr,max_depth,1.5,m,6,high,
net_heterotrophy,1975,teglgardsso,ph,7.5,,3,high,
multivariate_chemometrical,1957,lake tuendae,ph,9.4,,2,high,
impact_of_macrophytes,236,tenr,max_depth,1.5,m,6,high,
methylmercury,1956,wetland habitat-4,ph,8.06,,3,high,
methylmercury,1954,wetland habitat-1,ph,7.97,,3,high,
macroinvertebrate_size,1937,cp-t35,ph,8.3,,3,high,
macroinvertebrate_size,1938,cp-vo,ph,9.8,,3,high,
macroinvertebrate_size,1939,dm-cat,ph,6.4,,3,high,
macroinvertebrate_size,1940,dm-dl1,ph,8.9,,3,high,
macroinvertebrate_size,1941,dm-dl2,ph,7.9,,3,high,
macroinvertebrate_size,1942,dm-mdc,ph,6.9,,3,high,
macroinvertebrate_size,1943,dm-mgt,ph,7.9,,3,high,
macroinvertebrate_size,1944,dm-sg,ph,7.1,,3,high,
macroinvertebrate_size,1945,dm-vl,ph,7.2,,3,high,
macroinvertebrate_size,1946,p-pg,ph,7.6,,3,high,
methane_emissions_in_two,1947,bigus lake,ph,9.09,,3,high,
methane_emissions_in_two,1948,polegar lake,ph,7.56,,3,high,
methylmercury,1949,stormwater pond-1,ph,8.28,,3,high,
methylmercury,1950,stormwater pond-2,ph,7.75,,3,high,
methylmercury,1951,stormwater pond-3,ph,7.46,,3,high,
methylmercury,1952,stormwater pond-4,ph,7.3,,3,high,
methylmercury,1953,stormwater pond-5,ph,8.72,,3,high,
methylmercury,1955,wetland habitat-3,ph,7.91,,3,high,
macroinvertebrate_size,1936,cp-pvd,ph,8.9,,3,high,
patterns_in_the_species,1977,Jun-33,ph,5.1,,4,high,
patterns_in_the_species,1979,camp 2,ph,5.9,,4,high,
physical_and_chemical_limnological,2002,bd,ph,8.4,,5,high,
impact_of_macrophytes,229,hoef,max_depth,1.1,m,6,high,
identification_of_total,228,woluwepark 1,max_depth,1.0,m,3,high,
physical_and_chemical_limnological,2005,bg,ph,8.1,,5,high,
physical_and_chemical_limnological,2006,bh,ph,8.0,,5,high,
physical_and_chemical_limnological,2007,bi,ph,8.2,,5,high,
physical_and_chemical_limnological,2008,bj,ph,8.4,,5,high,
physical_and_chemical_limnological,2009,bk,ph,8.1,,5,high,
physical_and_chemical_limnological,2010,bl,ph,8.1,,5,high,
physical_and_chemical_limnological,2011,bm,ph,8.2,,5,high,
physical_and_chemical_limnological,2012,bn,ph,8.1,,5,high,
physical_and_chemical_limnological,2013,bo,ph,8.1,,5,high,
identification_of_total,227,watermael-bosvoorde,max_depth,1.3,m,3,high,
identification_of_total,226,verdronken kinderen 2,max_depth,1.0,m,3,high,
identification_of_total,225,verdronken kinderen 1,max_depth,1.2,m,3,high,
physical_and_chemical_limnological,2017,bs,ph,8.2,,5,high,
physical_and_chemical_limnological,2018,bt,ph,8.2,,5,high,
physical_and_chemical_limnological,2001,bc,ph,8.2,,5,high,
patterns_in_the_species,1978,blueberry,ph,5.8,,4,high,
physical_and_chemical_limnological,2000,ban,ph,8.5,,5,high,
physical_and_chemical_limnological,1998,bal,ph,8.5,,5,high,
patterns_in_the_species,1980,gateway,ph,7.5,,4,high,
patterns_in_the_species,1981,johnson,ph,7.2,,4,high,
patterns_in_the_species,1983,mystery,ph,7.1,,4,high,
patterns_in_the_species,1984,spruce,ph,6.2,,4,high,
patterns_in_the_species,1985,whynot,ph,5.2,,4,high,
phosphorus_removal,1986,wetland 1,ph,8.5,,7,high,
physical_and_chemical_limnological,1987,baa,ph,8.2,,5,high,
physical_and_chemical_limnological,1988,bab,ph,8.4,,5,high,
impact_of_macrophytes,234,rk13,max_depth,3.1,m,6,high,
impact_of_macrophytes,233,rk12,max_depth,2.3,m,6,high,
impact_of_macrophytes,232,malu,max_depth,2.1,m,5,high,
physical_and_chemical_limnological,1992,baf,ph,8.4,,5,high,
physical_and_chemical_limnological,1993,bag,ph,8.4,,5,high,
physical_and_chemical_limnological,1994,bah,ph,8.5,,5,high,
physical_and_chemical_limnological,1995,bai,ph,8.5,,5,high,
physical_and_chemical_limnological,1996,baj,ph,8.6,,5,high,
impact_of_macrophytes,231,m1k1,max_depth,1.1,m,6,high,
impact_of_macrophytes,230,m1gr,max_depth,1.5,m,6,high,
environmental_conditions,1851,karst3,ph,6.5,,3,high,
macroinvertebrate_size,1935,cp-pr,ph,8.9,,3,high,
macroinvertebrate_size,1933,cp-ort1,ph,7.9,,3,high,
fish_assemblages,1874,paticos,ph,4.49,,4,high,
fish_assemblages,1875,tortugas,ph,5.04,,4,high,
habitat_characteristics,1876,aqg,ph,9.7,,6,high,
habitat_characteristics,1877,aqp,ph,8.1,,6,high,
habitat_characteristics,1878,bag,ph,9.6,,6,high,
habitat_characteristics,1879,bar,ph,9.1,,6,high,
habitat_characteristics,1880,cag,ph,8.1,,6,high,
habitat_characteristics,1881,cal,ph,9.1,,6,high,
habitat_characteristics,1882,cam,ph,8.3,,6,high,
habitat_characteristics,1883,cap,ph,8.8,,6,high,
