PUBLICATION_DATE,UID,CLASS_FIELD_FWSST,DATE_COL,ECO_X_ST,NWCA_ECO4,SITE_ID,SITE_USE,STATE,VISIT_NO,AA_AREA,AA_CENTER,AA_LAT,AA_LAYOUT,AA_LON,AA_POINT,CLASS_1,CLASS_2,CLASS_3,DEPRESSION,DISTANCE_VAR,FLATS,FWS_ST,HGM_CLASS,LACUSTRINE,PHOTO,RIVERINE,SATELLITES_NUM,SLOPE,SYSTEM_1,SYSTEM_2,SYSTEM_3,TIDAL
7/28/2016,5489,PEM,14-Aug-11,CPL-PH,CPL,NWCA11-1703,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,PEM,TIDAL,,,,10,,,,,NATURAL
7/28/2016,5490,PSS,12-Sep-11,EMU-PW,EMU,NWCA11-1860,NWCA_PROBABILITY,MI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,PSS,FRINGE,NATURAL,Y,,9,,,,,
7/28/2016,5491,E2EM,16-Jun-11,E2EM,CPL,NWCA11-1773,NWCA_PROBABILITY,MD,1,0.5,POINT_NOT_AACENTER,38.23885,STANDARD_CIRCULAR_SHIFTED,75.80801,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5492,E2EM,9-Jun-11,E2EM,CPL,NWCA11-1776,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5493,E2EM,3-Jun-11,E2EM,CPL,NWCA11-1777,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5494,E2EM,22-Sep-11,E2EM,CPL,NWCA11-1778,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5495,E2EM,2-Jun-11,E2EM,CPL,NWCA11-1788,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,37.97758,STANDARD_CIRCULAR,75.66426,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5496,E2EM,14-Jul-11,E2EM,CPL,NWCA11-1789,NWCA_PROBABILITY,MD,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5497,E2EM,24-Aug-11,E2EM,CPL,NWCA11-1798,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5498,E2EM,8-Jun-11,E2EM,CPL,NWCA11-1801,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,7,,,,,NATURAL
7/28/2016,5499,E2EM,18-Jun-11,E2EM,CPL,NWCA11-1810,NWCA_PROBABILITY,MD,1,0.5,POINT_NOT_AACENTER,38.24071,STANDARD_CIRCULAR_SHIFTED,74.80371,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5500,E2EM,23-Sep-11,E2EM,CPL,NWCA11-1816,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5501,E2EM,4-Jun-11,E2EM,CPL,NWCA11-1817,NWCA_PROBABILITY,MD,1,0.5,POINT_NOT_AACENTER,38.44381,STANDARD_CIRCULAR_SHIFTED,76.59557,YES,,,,,5,,E2EM,TIDAL,,Y,,5,,,,,NATURAL
7/28/2016,5502,E2EM,14-Sep-11,E2EM,CPL,NWCA11-1819,NWCA_PROBABILITY,MD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5503,PFO,30-Jun-11,EMU-PW,EMU,NWCA11-1822,NWCA_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,7,FLATS_MNERL,PFO,FLATS,,Y,,8,,,,,
7/28/2016,5504,PFO,29-Jun-11,EMU-PW,EMU,NWCA11-1829,NWCA_PROBABILITY,ME,1,0.5,POINT_NOT_AACENTER,46.94445,STANDARD_CIRCULAR,68.08077,NO,,,,,9,FLATS_MNERL,PFO,FLATS,,Y,,8,,,,,
7/28/2016,5505,E2EM,21-Jun-11,E2EM,EMU,NWCA11-1832,NWCA_PROBABILITY,ME,1,0.5,POINT_NOT_AACENTER,44.03065,STANDARD_CIRCULAR,69.58434,NO,,,,,3,,E2EM,RIVERINE,,Y,TIDAL,10,,,,,
7/28/2016,5506,PEM,1-Jul-11,EMU-PH,EMU,NWCA11-1833,NWCA_PROBABILITY,ME,1,0.5,POINT_NOT_AACENTER,45.66472,STANDARD_CIRCULAR,67.86863,NO,,,,OPEN,3,,PEM,DPRSS,,Y,,10,,,,,
7/28/2016,5507,PFO,23-Jun-11,EMU-PW,EMU,NWCA11-1835,NWCA_PROBABILITY,ME,1,0.5,POINT_NOT_AACENTER,43.48725,POLYGON,70.42633,NO,,,,,7,FLATS_MNERL,PFO,FLATS,,Y,,8,,,,,
7/28/2016,5508,PFO,9-Sep-11,IPL-PW,IPL,NWCA11-1855,NWCA_PROBABILITY,MI,1,0.5,POINT_NOT_AACENTER,43.6455,STANDARD_CIRCULAR_SHIFTED,83.0638,YES,,,,,7,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,9,,,,,
7/28/2016,5509,PFO,8-Sep-11,IPL-PW,IPL,NWCA11-1858,NWCA_PROBABILITY,MI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,6,,PFO,DPRSS,,Y,,8,,,,,
7/28/2016,5510,PFO,12-Jul-11,EMU-PW,EMU,NWCA11-1859,NWCA_PROBABILITY,MI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,,,Y,,,,,,,
7/28/2016,5511,PEM,7-Sep-11,EMU-PH,EMU,NWCA11-1862,NWCA_PROBABILITY,MI,1,0.4,POINT_NOT_AACENTER,42.58785,WETLAND_BOUNDARY,83.77888,YES,,,,CLOSED,3,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,5512,PFO,14-Sep-11,EMU-PW,EMU,NWCA11-1863,NWCA_PROBABILITY,MI,1,0.5,POINT_NOT_AACENTER,46.07235,STANDARD_CIRCULAR_SHIFTED,87.66315,YES,,,,CLOSED,8,,PFO,DPRSS,,Y,,9,,,,,
7/28/2016,5513,PEM,13-Sep-11,EMU-PH,EMU,NWCA11-1866,NWCA_PROBABILITY,MI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,PEM,RIVERINE,NATURAL,Y,UPPER_PERENNIAL,9,,,,,
7/28/2016,5514,PEM,6-Sep-11,EMU-PH,EMU,NWCA11-1867,NWCA_PROBABILITY,MI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,10,,,,,
7/28/2016,5516,E2EM,1-May-11,E2EM,CPL,NWCA11-1966,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,POLYGON,,YES,,,,CLOSED,,,E2EM,DPRSS,,,,,,,,,
7/28/2016,5517,E2SS,18-May-11,E2SS,CPL,NWCA11-1969,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,TIDAL,,,,,,,,,NATURAL
7/28/2016,5518,E2EM,17-May-11,E2EM,CPL,NWCA11-1970,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5519,PFO,24-Aug-11,CPL-PW,CPL,NWCA11-1971,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,5520,PFO,27-Aug-11,CPL-PW,CPL,NWCA11-1972,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,5521,E2EM,4-Jun-11,E2EM,CPL,NWCA11-1973,NWCA_PROBABILITY,MS,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,
7/28/2016,5522,PFO,25-Aug-11,CPL-PW,CPL,NWCA11-1974,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,5525,PF,16-Aug-11,CPL-PH,CPL,NWCA11-1975,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PF,RIVERINE,,Y,UPPER_PERENNIAL,,,,,,
7/28/2016,5532,E2EM,31-Aug-11,E2EM,CPL,NWCA11-1977,NWCA_PROBABILITY,MS,1,0.3,POINT_NOT_AACENTER,30.40138,WETLAND_BOUNDARY,88.57823,,,,,,5,,E2EM,TIDAL,,,,12,,,,,NATURAL
7/28/2016,5533,PSS,17-May-11,CPL-PW,CPL,NWCA11-1407,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,5534,PFO,28-Jun-11,CPL-PW,CPL,NWCA11-1391,NWCA_PROBABILITY,GA,1,,POINT_NOT_AACENTER,31.34794,STANDARD_CIRCULAR,82.958579,YES,,,,,4,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,7,,,,,
7/28/2016,5535,PFO,16-Jun-11,CPL-PW,CPL,NWCA11-1371,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,COMPLEX,,,,,,
7/28/2016,5536,E2SS,30-Aug-11,E2SS,CPL,NWCA11-1978,NWCA_PROBABILITY,MS,1,0.2,POINT_NOT_AACENTER,30.33291,WETLAND_BOUNDARY,89.23238,NO,,,,,5,,E2SS,TIDAL,,,,9,,,,,HUMAN_ALTERED
7/28/2016,5537,PFO,18-Aug-11,CPL-PW,CPL,NWCA11-1979,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,,UPPER_PERENNIAL,,,,,,
7/28/2016,5538,PFO,14-Aug-11,CPL-PW,CPL,NWCA11-1980,NWCA_PROBABILITY,MS,1,0.5,POINT_NOT_AACENTER,32.67396,STANDARD_CIRCULAR_SHIFTED,91.09151,,,,,,9,,PFO,RIVERINE,,,LOWER_PERENNIAL,8,,,,,
7/28/2016,5540,PFO,1-Sep-11,CPL-PW,CPL,NWCA11-1990,NWCA_PROBABILITY,MS,1,0.5,POINT_NOT_AACENTER,30.38564,STANDARD_CIRCULAR,89.6422,YES,,,,,8,,PFO,RIVERINE,,,UPPER_PERENNIAL,9,,,,,
7/28/2016,5541,PF,19-Aug-11,CPL-PH,CPL,NWCA11-1991,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PF,RIVERINE,,,UPPER_PERENNIAL,,,,,,
7/28/2016,5542,E2EM,31-Aug-11,E2EM,CPL,NWCA11-1993,NWCA_PROBABILITY,MS,1,0.3,POINT_NOT_AACENTER,30.39483,WETLAND_BOUNDARY,88.58902,NO,,,,,5,,E2EM,TIDAL,,,,11,,,,,NATURAL
7/28/2016,5543,PSS,5-Jul-11,IPL-PW,IPL,NWCA11-2006,NWCA_PROBABILITY,MT,1,0.5,POINT_NOT_AACENTER,46.75433,WETLAND_BOUNDARY,111.29628,NO,,,,,4.5,,PSS,RIVERINE,,Y,LOWER_PERENNIAL,8,,ROCKY MT LOWER MONTANE SCRUB SHRUB,,,
7/28/2016,5544,PEM,6-Jul-11,W-PH,W,NWCA11-2011,NWCA_PROBABILITY,MT,1,0.5,POINT_NOT_AACENTER,45.82677,POLYGON,111.20984,YES,,,,CLOSED,6,,PEM,DPRSS,,Y,,4,,WET MEADOW,,,
7/28/2016,5545,PEM,19-Jul-11,W-PH,W,NWCA11-2020,NWCA_PROBABILITY,MT,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PEM,FRINGE,NATURAL,Y,,,,EMERGENT MARSH,,,
7/28/2016,5546,PEM,18-Jul-11,W-PH,W,NWCA11-2022,NWCA_PROBABILITY,MT,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PEM,RIVERINE,,,UPPER_PERENNIAL,,,FEN,,,
7/28/2016,5547,PFO,29-Jun-11,CPL-PW,CPL,NWCA11-2023,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,RIVERINE SWAMP FOREST,,,,,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5549,PSS,15-Jun-11,CPL-PW,CPL,NWCA11-2031,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,POCOSIN,,,,,FLATS_ORGNC,PSS,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5551,E2SS,10-Aug-11,E2SS,CPL,NWCA11-2033,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,ESTUARINE WOODY WETLAND,,,,,,E2SS,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5553,PSS,7-Jun-11,CPL-PW,CPL,NWCA11-2036,NWCA_PROBABILITY,NC,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,RIVERINE SWAMP FOREST,,,,,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5555,E2EM,26-May-11,E2EM,CPL,NWCA11-2038,NWCA_PROBABILITY,NC,1,0.5,POINT_NOT_AACENTER,34.780874,POLYGON,76.404802,YES,SALT/BRACKISH MARSH,,,,10,,E2EM,TIDAL,,Y,,7,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5557,PSS,31-Aug-11,CPL-PW,CPL,NWCA11-2039,NWCA_PROBABILITY,NC,1,0.5,POINT_NOT_AACENTER,35.632768,STANDARD_CIRCULAR,77.699601,YES,HARDWOOD FLAT,,,,21,FLATS_MNERL,PSS,FLATS,,Y,,7,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5558,PFO,20-Jun-11,CPL-PW,CPL,NWCA11-2040,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,HARDWOOD FLAT,,,,,FLATS_ORGNC,PFO,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5560,PFO,19-Sep-11,CPL-PW,CPL,NWCA11-2042,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,RIVERINE SWAMP FOREST,,,,,,PFO,FRINGE,NATURAL,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5562,PSS,16-Jun-11,CPL-PW,CPL,NWCA11-2043,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,NO,POCOSIN,,,,,FLATS_MNERL,PSS,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5564,PFO,24-Aug-11,CPL-PW,CPL,NWCA11-2047,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,PINE FLAT,,,,,FLATS_MNERL,PFO,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5566,E2EM,21-Sep-11,E2EM,CPL,NWCA11-2048,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,ESTUARINE WOODY WETLAND,,,,,E2EM,TIDAL,,Y,,,,,NC WETLAND ASSESSMENT METHOD,,NATURAL
7/28/2016,5568,PSS,23-Aug-11,CPL-PW,CPL,NWCA11-2051,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,PINE FLAT,,,,,FLATS_MNERL,PSS,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5582,E2EM,6-Jun-11,E2EM,CPL,NWCA11-2070,NWCA_PROBABILITY,NC,1,0.5,POINT_NOT_AACENTER,36.284334,STANDARD_CIRCULAR,75.86739,YES,SALT/BRACKISH MARSH,,,,11,,E2EM,TIDAL,,Y,,17,,NCWAM NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5584,PFO,1-Sep-11,CPL-PW,CPL,NWCA11-2073,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,PINE FLAT,,,,,FLATS_MNERL,PFO,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5586,E2EM,8-Jun-11,E2EM,CPL,NWCA11-2074,NWCA_PROBABILITY,NC,1,,,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5588,PSS,13-Jun-11,CPL-PW,CPL,NWCA11-2075,NWCA_PROBABILITY,NC,1,0.5,POINT_NOT_AACENTER,34.968374,STANDARD_CIRCULAR,77.872754,NO,BOTTOM LAND HARDWOOD FOREST,,,,14,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,7,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,5590,E2EM,8-Sep-11,E2EM,CPL,NWCA11-2076,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5591,E2EM,28-Jun-11,E2EM,CPL,NWCA11-2077,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5592,E2EM,27-Jun-11,E2EM,CPL,NWCA11-2079,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5593,E2EM,9-Sep-11,E2EM,CPL,NWCA11-2081,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5595,PEM,27-Jun-11,IPL-PH,IPL,NWCA11-2140,NWCA_PROBABILITY,NE,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,2,FLATS_MNERL,PEM,FLATS,,Y,,9,,,,,
7/28/2016,5596,PEM,28-Jun-11,IPL-PH,IPL,NWCA11-2139,NWCA_PROBABILITY,NE,1,0.5,POINT_NOT_AACENTER,40.467266,POLYGON,98.634776,YES,,,,CLOSED,3,,PEM,DPRSS,,,,7,,,,,
7/28/2016,5597,PEM,8-Jul-11,IPL-PH,IPL,NWCA11-2151,NWCA_PROBABILITY,NE,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,2,FLATS_MNERL,PEM,FLATS,,Y,,7,,,,,
7/28/2016,5599,PFO,29-Jun-11,IPL-PW,IPL,NWCA11-2143,NWCA_PROBABILITY,NE,1,0.3,POINT_NOT_AACENTER,41.054094,WETLAND_BOUNDARY,98.702813,YES,,,,,6,,PFO,RIVERINE,,,COMPLEX,5,,,,,
7/28/2016,5600,PSS,30-Jun-11,IPL-PW,IPL,NWCA11-2148,NWCA_PROBABILITY,NE,1,0.5,POINT_NOT_AACENTER,40.432256,STANDARD_CIRCULAR,101.611125,YES,,,,,2,,PSS,RIVERINE,,Y,COMPLEX,10,,,,,
7/28/2016,5601,PFO,18-Jul-11,EMU-PW,EMU,NWCA11-2163,NWCA_PROBABILITY,NH,1,0.5,POINT_AACENTER,45.15865,STANDARD_CIRCULAR,71.11473,YES,,,,,6,FLATS_ORGNC,PFO,FLATS,,Y,COMPLEX,10,,,,,
7/28/2016,5602,PFO,9-Aug-11,EMU-PW,EMU,NWCA11-2167,NWCA_PROBABILITY,NH,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,6,FLATS_ORGNC,PFO,FLATS,,Y,,9,,,,,
7/28/2016,5603,E2EM,7-Sep-11,E2EM,EMU,NWCA11-2168,NWCA_PROBABILITY,NH,1,0.3,POINT_NOT_AACENTER,43.063214,WETLAND_BOUNDARY,70.748477,YES,,,,,5,,E2EM,TIDAL,,Y,,10,,,,,NATURAL
7/28/2016,5604,E2EM,30-Aug-11,E2EM,EMU,NWCA11-2170,NWCA_PROBABILITY,NH,1,0.5,POINT_NOT_AACENTER,43.075137,STANDARD_CIRCULAR,70.90394,NO,,,,,5,,E2EM,TIDAL,,,,9,,,,,NATURAL
7/28/2016,5605,PFO,21-Jul-11,EMU-PW,EMU,NWCA11-2172,NWCA_PROBABILITY,NH,1,0.4,POINT_NOT_AACENTER,43.43796,POLYGON,71.84586,NO,,,,,10,,PFO,RIVERINE,,,LOWER_PERENNIAL,8,,,,,
7/28/2016,5606,E2EM,24-Aug-11,E2EM,EMU,NWCA11-2175,NWCA_PROBABILITY,NH,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,6,,E2EM,TIDAL,,,,11,,,,,NATURAL
7/28/2016,5607,PSS,1-Sep-11,EMU-PW,EMU,NWCA11-2176,NWCA_PROBABILITY,NH,1,0.4,POINT_NOT_AACENTER,43.431036,WETLAND_BOUNDARY,71.822638,YES,ALDER-DOGWOOD-ARROWWOOD ALLUVIAL THICKET,,,,5,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,9,,NATURAL COMMUNITIES OF NH,,,
7/28/2016,5608,PEM,13-Jul-11,EMU-PH,EMU,NWCA11-2177,NWCA_PROBABILITY,NH,1,,POINT_AACENTER,43.04554,STANDARD_CIRCULAR,71.19346,YES,TALL GRAMINOID MEADOW MARSH,,,,5,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,8,,NH NATURAL COMMUNITIES,,,
7/28/2016,5609,PSS,2-Aug-11,W-PW,W,NWCA11-2243,NWCA_PROBABILITY,NV,1,0.5,POINT_NOT_AACENTER,39.27144,POLYGON,119.94332,NO,,,,,5,,PSS,RIVERINE,,,UPPER_PERENNIAL,9,,,,,
7/28/2016,5610,PSS,3-Aug-11,W-PW,W,NWCA11-2245,NWCA_PROBABILITY,NV,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,FLATS_MNERL,PEM,FLATS,,,,10,,,,,
7/28/2016,5611,PEM,6-Aug-11,W-PH,W,NWCA11-2246,NWCA_PROBABILITY,NV,1,0.5,POINT_NOT_AACENTER,39.49844,STANDARD_CIRCULAR_SHIFTED,119.74454,YES,,,,,2,,PEM,RIVERINE,,Y,HUMAN_ALTERED,12,,,,,
7/28/2016,5612,PSS,4-Aug-11,W-PW,W,NWCA11-2247,NWCA_PROBABILITY,NV,1,0.5,POINT_NOT_AACENTER,39.32549,STANDARD_CIRCULAR,119.8805,,,,,,4,,PSS,RIVERINE,,,UPPER_PERENNIAL,9,,,,,
7/28/2016,5620,PEM,19-Jul-11,W-PH,W,NWCA11-R201,NWCA_NOT_PROBABILITY,MT,1,0.2,POINT_AACENTER,48.47729,WETLAND_BOUNDARY,113.37353,YES,,,,,11,,PEM,RIVERINE,,,BEAVER_IMPOUND,5,,,,,
7/28/2016,5621,PEM,24-Jun-11,IPL-PH,IPL,NWCA11-R121,NWCA_NOT_PROBABILITY,MT,1,0.25,,48.13471,WETLAND_BOUNDARY,105.41816,YES,,,,,5.6,,PEM,RIVERINE,,,COMPLEX,10,,WET MEADOW,,,
7/28/2016,5622,PEM,26-Jun-11,IPL-PH,IPL,NWCA11-R019,NWCA_NOT_PROBABILITY,MT,1,0.4,POINT_NOT_AACENTER,48.96783,WETLAND_BOUNDARY,108.48748,NO,,,,OPEN,8,,PEM,DPRSS,,,,6,,GREAT PLAINS PRAIRIE POTHOLE,,,
7/28/2016,5623,PEM,28-Jun-11,IPL-PH,IPL,NWCA11-R020,NWCA_NOT_PROBABILITY,MT,1,0.5,POINT_AACENTER,,POLYGON,,YES,,,,OPEN,,,PEM,DPRSS,,Y,,,,GREAT PLAINS PRAIRIE POTHOLE,,,
7/28/2016,5624,PSS,7-Aug-11,W-PW,W,NWCA11-2248,NWCA_PROBABILITY,NV,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,FLATS_MNERL,PSS,FLATS,,Y,,10,,,,,
7/28/2016,5625,PSS,9-Aug-11,W-PW,W,NWCA11-2249,NWCA_PROBABILITY,NV,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_MNERL,PSS,FLATS,,,,10,,,,,
7/28/2016,5626,PEM,5-Aug-11,W-PH,W,NWCA11-2251,NWCA_PROBABILITY,NV,1,0.1,POINT_NOT_AACENTER,39.3283,WETLAND_BOUNDARY,119.8554,NO,,,,,4,,PEM,RIVERINE,,,UPPER_PERENNIAL,9,,,,,
7/28/2016,5627,PSS,8-Aug-11,W-PW,W,NWCA11-2252,NWCA_PROBABILITY,NV,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PSS,FLATS,,Y,,,,,,,
7/28/2016,5628,PSS,10-Aug-11,W-PW,W,NWCA11-2253,NWCA_PROBABILITY,NV,1,0.3,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PSS,FLATS,,Y,,,,,,,
7/28/2016,5629,PEM,3-Sep-11,CPL-PH,CPL,NWCA11-R081,NWCA_NOT_PROBABILITY,TX,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,4,,PEM,DPRSS,,,,11,,,,,
7/28/2016,5630,PFO,4-Sep-11,CPL-PW,CPL,NWCA11-R047,NWCA_NOT_PROBABILITY,OK,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,,UPPER_PERENNIAL,,,,,,
7/28/2016,5631,PFO,13-Jun-11,CPL-PW,CPL,NWCA11-R008,NWCA_NOT_PROBABILITY,LA,1,0.5,POINT_NOT_AACENTER,31.57348,STANDARD_CIRCULAR,93.04121,NO,,,,,9,,PFO,RIVERINE,,,UPPER_PERENNIAL,8,,,,,
